,Brands,Models,Transmission,Colour,Mileage,Year,Prices
462,29,210,0,109,31800,1,14750
463,29,210,0,117,5200,2,15995
464,29,210,0,90,50328,2,15495
465,29,210,0,2,19102,2,13995
466,29,210,1,74,47008,2,16995
467,29,210,1,3,39664,2,16777
468,29,210,0,51,60228,2,13250
469,29,210,1,57,52876,3,15399
470,29,210,1,94,45408,3,14995
471,29,210,1,3,86092,3,14799
472,29,210,0,97,63612,3,12799
473,29,210,0,101,62794,4,12950
474,29,210,0,109,73099,4,11750
475,29,210,0,109,95559,8,7950
476,29,210,0,51,69369,8,7450
477,29,210,0,109,123916,12,3950
478,30,24,0,51,112500,4,10900
479,29,57,0,8,144926,5,10995
480,29,57,0,109,112554,5,10495
481,29,57,0,109,165164,7,8250
482,29,57,0,51,185010,9,6500
483,29,57,0,8,205000,13,3000
484,29,57,0,51,245097,14,1900
485,29,57,1,123,120698,31,3450
486,29,110,0,109,470000,14,6950
487,29,139,1,85,10,0,32599
488,29,139,1,84,15102,1,31995
489,29,139,1,117,44108,2,23995
490,29,139,1,42,38503,2,23999
491,29,139,1,42,62124,2,23499
492,29,139,1,119,71980,2,22999
493,29,139,1,117,79915,3,21495
494,29,139,1,109,136000,5,13750
495,29,139,1,8,112000,5,12950
496,29,139,1,109,136000,5,12750
497,29,139,1,8,169000,5,12450
498,29,139,1,123,140999,6,11950
499,29,139,1,101,140000,6,11950
500,29,140,1,101,4736,0,33995
501,29,140,1,95,20803,1,32495
502,29,140,1,109,121000,5,14950
503,29,140,1,109,145000,5,13950
504,29,140,1,83,85000,6,15750
505,29,140,1,109,152000,6,12950
506,29,146,1,115,11800,0,37975
507,29,146,1,110,10002,0,36495
508,29,146,1,8,85829,3,25950
509,29,57,1,88,5,0,28200
510,29,57,1,119,17000,0,27999
511,29,57,1,86,4717,0,26895
512,29,57,1,76,5540,0,25895
513,29,57,1,62,11901,0,25495
514,29,57,1,74,200,0,25495
515,29,57,1,117,6300,0,24495
516,29,57,1,82,3899,0,24495
517,29,57,1,119,8050,0,24395
518,29,57,1,38,5445,0,24375
519,29,57,1,63,51473,1,25499
520,29,57,1,119,28232,1,23845
521,29,57,1,101,50900,1,22950
522,29,57,0,96,20602,2,18995
523,29,57,0,119,54759,2,18399
524,29,57,0,3,51486,2,18399
525,29,57,0,51,53081,2,17250
526,29,57,0,74,55510,2,19995
527,29,57,0,51,69950,2,17995
528,29,57,0,51,68999,2,17995
529,29,57,0,62,35205,2,16995
530,29,57,0,117,39206,2,16495
531,29,57,0,2,142125,3,15995
532,29,57,0,123,62900,3,16995
533,29,57,0,117,62811,3,16495
534,29,57,0,91,51108,3,16495
535,29,57,0,51,44999,3,16495
536,29,57,0,101,115000,4,13950
537,29,57,0,17,110500,4,13950
538,29,57,0,109,115000,5,13500
539,29,18,0,44,499,1,13495
540,29,18,0,103,39507,1,11495
541,29,18,0,101,25366,1,10950
542,29,33,1,3,4000,0,28395
543,29,33,1,87,12501,0,29495
544,29,33,1,62,36707,1,26995
545,29,33,1,63,48700,1,27999
546,29,33,1,2,25504,1,26995
547,29,33,1,64,57063,1,25999
548,29,33,1,51,46114,1,25950
549,29,33,1,62,63810,2,23995
550,29,33,0,8,61244,2,19850
551,29,33,0,51,54176,2,19950
552,29,33,1,62,123522,3,20995
553,29,33,0,74,106420,3,17495
554,29,33,1,109,29389,3,23495
555,29,33,1,2,47207,3,21995
556,29,33,1,74,88915,3,20995
557,29,33,0,51,59000,3,20950
558,29,33,1,12,120698,3,19950
559,29,49,1,84,9801,0,36995
560,29,49,1,109,152000,5,14950
561,29,49,1,109,127000,5,14950
562,29,49,1,123,132999,6,13950
563,29,49,1,109,102000,6,13950
564,29,49,1,109,185000,6,13450
565,29,49,1,123,103661,7,15450
566,29,49,1,109,133000,8,12950
567,29,49,1,51,148143,8,11950
568,29,57,1,119,13699,0,28399
569,29,26,1,38,63965,3,17999
570,29,26,1,51,18250,3,17950
571,29,26,0,38,54778,3,16899
572,29,26,1,12,117479,3,16850
573,29,26,0,123,190500,4,11750
574,29,26,1,101,24140,4,17900
575,29,26,1,6,34202,4,16899
576,29,26,0,17,82958,4,14950
577,29,26,0,12,120400,5,12950
578,29,26,0,101,68656,5,12950
579,29,26,0,109,111000,5,11900
580,29,26,0,109,118259,6,11900
581,29,26,0,109,189000,7,6950
582,29,26,0,8,170000,10,5950
583,29,27,0,58,92348,2,18888
584,29,27,0,51,83637,3,16950
585,29,27,0,92,95690,3,16499
586,29,27,0,123,84989,3,16495
587,29,27,0,120,100218,4,15995
588,29,27,0,8,172482,4,14250
589,29,27,0,12,140004,4,13500
590,29,27,0,12,198330,4,10850
591,29,27,0,51,132300,5,11950
592,29,27,0,120,130223,6,10995
593,29,27,0,109,201031,7,7950
594,29,18,0,103,9900,0,14495
595,29,18,0,123,3944,0,11995
596,26,178,0,51,283237,7,8500
597,26,211,0,8,72380,3,17950
598,27,72,1,12,19312,0,42995
599,27,94,0,123,86064,5,12995
600,27,129,1,51,52000,1,38995
601,27,129,0,12,49714,2,29995
602,28,20,0,51,65981,8,3750
603,28,93,1,50,129000,5,11450
604,28,179,1,109,133000,3,14950
605,28,179,0,8,37014,3,12450
606,28,179,0,101,80491,7,7900
607,28,166,0,50,72097,4,13950
608,28,166,0,109,195701,10,3950
609,28,197,0,8,61079,1,18950
610,28,197,0,123,46399,4,15995
611,29,21,1,109,148000,3,13950
612,29,21,0,8,143000,5,10750
613,29,21,1,98,125000,5,10750
614,29,21,1,12,131000,6,8950
615,29,26,1,76,20542,1,22499
616,29,26,0,117,49108,2,18995
617,29,26,1,47,68211,2,18888
618,29,26,1,47,66821,2,18888
619,29,26,1,73,64727,2,18888
620,29,26,1,51,76400,2,17950
621,29,26,0,12,48509,2,18995
622,29,26,0,48,63789,2,17999
623,29,26,1,101,74675,2,17950
624,29,26,0,123,63950,2,16995
625,29,26,1,115,43173,3,17695
626,26,178,0,12,9999,0,38495
627,26,178,0,51,2,0,33495
628,26,178,1,8,50788,1,24500
629,26,178,0,51,104605,2,28000
630,26,178,0,51,33045,2,22995
631,26,178,0,8,72972,2,27450
632,26,178,1,0,25731,2,26495
633,26,178,0,12,26360,2,24495
634,26,178,0,18,59544,2,23500
635,26,178,0,109,70999,2,23495
636,26,178,0,123,63149,2,22495
637,26,178,0,51,52999,2,22495
638,26,178,0,8,124973,2,19995
639,26,178,1,20,85400,2,19500
640,26,178,1,51,86902,3,19500
641,26,178,0,53,157068,3,17450
642,26,178,1,8,165758,3,16950
643,26,178,1,123,128744,3,19950
644,26,178,1,8,164149,3,16950
645,26,178,0,109,151596,3,16950
646,26,178,0,51,150470,3,16950
647,26,178,0,123,143228,3,16950
648,26,178,0,51,140300,3,15950
649,26,178,1,18,195208,4,13950
650,26,178,0,18,157711,4,18450
651,26,178,0,123,102995,4,16950
652,26,178,0,12,171551,4,13950
653,26,126,0,109,99398,3,15495
654,26,126,0,8,135181,3,15250
655,26,126,1,109,115300,3,14500
656,26,126,0,18,123422,3,14495
657,26,126,0,8,153408,3,13495
658,26,126,1,100,123755,4,18950
659,26,126,0,12,102995,4,19750
660,26,126,0,51,141618,4,18995
661,26,126,0,51,165000,4,13495
662,26,126,0,28,174000,4,11750
663,26,126,0,101,122999,5,17495
664,26,126,0,7,116999,5,12995
665,26,126,0,51,146446,5,12950
666,26,126,0,109,173804,5,10000
667,26,126,0,51,151274,5,16495
668,26,126,0,18,131499,5,12995
669,26,126,1,12,186679,5,12500
670,26,126,0,51,189500,5,11995
671,26,126,0,8,177927,6,9995
672,26,126,0,109,163999,6,10495
673,26,126,0,51,247499,6,8495
674,26,126,1,12,143999,7,9495
675,26,126,0,12,400301,11,4950
676,26,156,0,101,18278,1,18495
677,26,156,0,12,43857,2,16495
678,26,156,0,51,56987,2,15995
679,26,156,0,46,86902,4,11750
680,26,169,0,12,16,0,25495
681,26,169,0,109,16,0,23995
682,26,103,0,51,54999,2,24995
683,26,103,0,12,32991,2,24995
684,26,103,0,51,19246,2,23995
685,26,103,0,12,46980,2,23495
686,26,104,1,51,40000,1,40000
687,26,104,1,8,41924,1,36995
688,26,104,1,12,93499,3,32495
689,26,104,0,123,83684,3,31995
690,26,104,1,8,54716,3,31495
691,26,104,0,12,143228,3,29495
692,26,104,1,123,210200,3,25950
693,26,126,0,51,16,0,24995
694,26,126,0,51,10,0,24995
695,26,126,0,123,9656,0,24500
696,26,126,0,12,9656,0,23500
697,26,126,0,12,36285,1,22995
698,26,126,1,12,21436,1,22995
699,26,126,0,123,48279,2,24500
700,26,126,0,123,56326,2,18500
701,26,126,0,12,24476,2,19795
702,26,126,1,101,77246,2,18950
703,26,126,0,16,77400,2,15950
704,26,126,0,8,138078,3,14950
705,26,126,1,51,43206,3,17995
706,26,126,0,51,71500,3,16995
707,26,126,0,109,44999,3,16495
708,26,126,0,8,109432,3,15950
709,26,126,0,12,128744,3,15500
710,25,92,0,123,10,0,18995
711,25,92,0,51,2,0,18995
712,25,92,0,8,$,0,18495
713,25,92,0,109,23726,1,15995
714,25,92,0,8,47698,3,12495
715,25,112,1,101,8047,0,30495
716,25,112,0,98,68002,3,14500
717,25,112,1,51,79828,4,14995
718,25,112,1,8,142021,4,11950
719,25,112,0,51,89363,5,12495
720,25,182,0,51,16528,1,31995
721,26,54,1,51,15500,2,12500
722,26,54,0,51,32000,3,11500
723,26,54,0,101,115625,5,6950
724,26,68,0,51,26002,1,13950
725,26,68,0,51,22530,2,14500
726,26,68,0,12,35487,2,12995
727,26,68,0,101,29387,2,12995
728,26,68,0,51,100903,3,11995
729,26,68,0,123,9142,3,12950
730,26,68,0,101,67591,3,11500
731,26,68,0,123,63217,3,10250
732,26,68,0,51,53912,3,10250
733,26,68,0,101,2500,4,12500
734,26,68,0,6,48221,4,10499
735,26,68,0,51,109000,5,9495
736,26,68,0,51,69000,5,9495
737,26,68,0,101,109432,8,7500
738,24,119,1,12,83455,3,15950
739,24,119,0,51,81391,3,14950
740,24,119,0,101,60249,3,14950
741,24,119,0,123,148056,4,11850
742,24,119,0,46,171386,7,6750
743,24,119,0,109,70548,11,3250
744,24,170,0,101,17172,1,25950
745,24,170,0,51,8482,1,25950
746,24,188,0,123,14,0,30250
747,24,212,1,12,28665,1,20950
748,24,212,1,12,49000,1,19950
749,25,19,1,51,19,0,44995
750,25,19,0,12,58999,2,30495
751,25,19,0,12,70000,2,29495
752,25,19,0,109,53226,3,26995
753,25,19,0,12,80465,3,26950
754,25,19,0,109,94949,3,23900
755,25,19,0,8,130000,5,19950
756,25,22,1,51,16,0,22495
757,25,22,0,8,2,0,23995
758,25,22,1,101,19,0,22495
759,25,22,0,101,19,0,21495
760,25,22,0,8,2,0,21495
761,25,22,0,121,30100,1,18950
762,25,22,0,8,25507,2,17995
763,25,22,0,8,60318,2,17495
764,25,22,0,98,70325,2,16995
765,25,25,0,123,16999,1,29495
766,25,25,0,109,28300,1,26950
767,25,25,0,7,60000,2,23995
768,24,101,0,51,53181,3,18950
769,24,101,0,101,75637,4,16950
770,24,101,0,8,80858,4,16945
771,24,101,0,51,78555,4,15950
772,24,101,0,51,72419,4,15950
773,24,102,0,123,7254,1,9050
774,24,105,1,18,16249,0,36900
775,24,119,0,51,6522,0,22950
776,24,119,0,12,6663,0,20950
777,24,119,0,51,28059,1,18950
778,24,119,0,12,18396,1,18950
779,24,119,0,101,16357,1,18950
780,24,119,0,101,10000,1,18950
781,24,119,0,51,17,1,18950
782,24,119,0,8,15,1,18950
783,24,119,0,8,17,1,18450
784,24,119,0,12,14,1,17950
785,24,119,0,101,10480,1,16950
786,24,119,0,12,8891,1,16950
787,24,119,0,51,38005,1,19450
788,24,119,0,12,41438,1,18950
789,24,119,0,12,19904,1,18950
790,24,119,0,12,16780,1,18450
791,24,119,0,12,28302,1,17950
792,24,119,0,12,23189,1,17950
793,24,119,0,12,17,1,17950
794,24,119,1,109,71886,2,16750
795,24,119,0,101,89000,3,15950
796,24,70,0,12,43774,3,11450
797,24,70,0,46,111075,4,9500
798,24,85,0,51,11500,1,25450
799,24,85,0,101,28355,1,25450
800,24,85,0,123,25143,1,25450
801,24,85,0,51,15643,1,25450
802,24,85,0,12,39037,2,23500
803,24,101,0,51,14765,1,25450
804,24,101,0,51,31109,1,24450
805,24,101,0,123,30367,1,24450
806,24,101,0,123,22577,1,24450
807,24,101,0,8,22200,1,24450
808,24,101,0,8,15399,1,24450
809,24,101,0,101,14830,1,24450
810,24,101,0,12,12934,1,24450
811,24,101,0,50,33428,1,23450
812,24,101,1,18,29237,1,26450
813,24,101,0,8,39752,1,25450
814,24,101,0,12,22518,1,24450
815,24,101,0,51,39839,1,23450
816,24,101,0,8,36657,1,23450
817,24,101,0,12,29770,1,23450
818,24,101,0,12,27344,1,23450
819,24,101,0,12,25336,1,23450
820,24,101,0,12,14526,1,23450
821,24,101,0,51,37210,1,20950
822,24,101,0,101,109321,2,18250
823,24,101,0,8,97550,2,17950
824,24,101,1,51,67909,3,19250
825,24,101,0,51,53181,3,18950
826,24,50,0,101,36769,1,17950
827,24,50,0,51,39948,1,17450
828,24,50,0,51,36048,1,17450
829,24,50,0,123,35355,1,17450
830,24,50,0,101,32954,1,17450
831,24,50,0,51,31809,1,17450
832,24,50,0,12,28950,1,17450
833,24,50,0,51,28762,1,17450
834,24,50,0,51,28556,1,17450
835,24,50,0,80,27878,1,17450
836,24,50,0,12,24033,1,17450
837,24,50,0,101,15871,1,17450
838,24,50,0,123,12010,1,17450
839,24,50,0,123,8566,1,17450
840,24,50,0,51,38917,1,16450
841,24,50,1,109,83901,2,16750
842,24,50,0,109,52759,2,15250
843,24,50,0,51,67081,3,14950
844,24,50,0,101,89165,3,14450
845,24,50,0,8,96000,3,11995
846,24,50,0,51,75198,4,12995
847,24,50,1,123,160333,5,13500
848,24,56,0,101,256,0,18250
849,24,56,0,101,100,0,17850
850,24,56,0,12,28996,1,15950
851,24,56,0,51,41314,1,13950
852,24,56,0,123,39555,1,13950
853,24,56,0,101,34469,1,13950
854,24,56,0,51,33795,1,12725
855,24,56,0,101,47003,1,12700
856,22,1,0,109,43451,5,7750
857,22,3,0,51,4599,0,27250
858,22,3,0,51,44500,2,14450
859,22,3,0,51,137243,2,14500
860,22,3,0,8,73608,3,15995
861,22,4,0,101,$,0,18450
862,22,6,0,51,76699,2,25995
863,22,6,0,51,65267,2,24995
864,22,6,0,51,101286,3,21995
865,22,7,0,123,151274,4,9450
866,22,11,0,51,4998,0,35995
867,22,11,0,51,43226,2,27995
868,22,11,0,8,150148,10,5950
869,22,67,0,109,3,8,6750
870,22,128,0,123,374428,9,9500
871,22,133,0,12,77246,4,14950
872,22,134,0,109,68878,3,13750
873,22,158,0,51,200,0,28995
874,23,14,0,12,167367,18,22750
875,23,132,1,51,39849,2,129995
876,24,50,0,51,28262,1,17450
877,24,50,0,51,21040,1,17450
878,24,50,0,8,21107,1,16450
879,24,50,0,51,22856,1,18450
880,24,50,0,101,36769,1,17950
881,21,24,0,109,173850,6,8750
882,21,24,0,51,171069,6,8750
883,21,24,0,109,232902,9,5000
884,21,24,0,101,158300,12,2600
885,21,24,0,51,231500,14,1350
886,21,58,0,51,55880,2,12000
887,21,58,0,101,42295,3,12000
888,21,58,0,41,55894,3,11500
889,21,58,0,23,51419,4,11000
890,21,58,0,12,91667,5,9950
891,21,58,0,123,86902,10,5450
892,21,86,0,51,23198,1,26500
893,21,86,0,12,41275,1,23500
894,21,86,0,40,37500,1,22950
895,21,95,1,106,5282,0,34500
896,21,95,0,31,13784,0,32500
897,21,95,0,114,38600,1,24950
898,21,95,0,12,111364,3,16950
899,21,95,0,51,46928,4,13500
900,21,95,0,51,98588,4,12500
901,21,95,0,51,207200,4,9950
902,21,95,0,123,170600,7,6950
903,21,95,0,19,253500,7,6950
904,21,95,0,109,170586,7,6850
905,21,95,0,109,180724,8,4950
906,21,120,0,123,25749,3,12850
907,21,122,1,123,29901,2,22950
908,21,122,0,123,82900,4,14995
909,20,144,0,51,165000,5,13500
910,20,144,0,12,159017,6,11995
911,20,144,0,8,159000,6,10950
912,20,144,0,109,177479,7,8500
913,20,144,0,8,162539,8,9350
914,20,144,0,8,178632,11,5850
915,20,186,0,17,146337,9,4950
916,20,198,0,8,69200,3,24950
917,20,198,0,8,246100,4,15950
918,20,198,0,123,85293,5,18500
919,21,16,0,123,59704,3,9500
920,21,24,0,123,11828,2,17500
921,21,24,0,109,51600,2,14950
922,21,24,0,51,51150,2,13950
923,21,24,0,8,47900,2,13950
924,21,24,0,30,46770,2,13950
925,21,24,1,8,12095,2,18500
926,21,24,0,109,62763,2,13725
927,21,24,1,101,65330,3,14995
928,21,24,0,101,59608,3,14500
929,21,24,0,51,105265,3,13450
930,21,24,0,12,105000,3,12500
931,21,24,0,101,59608,3,14500
932,21,24,0,51,105265,3,13450
933,21,24,0,12,105000,3,12500
934,21,24,0,109,133000,4,11450
935,21,24,0,12,156351,4,10950
936,21,24,0,101,149851,4,10500
937,21,24,0,8,219509,4,8950
938,21,24,0,109,80114,5,11995
939,20,144,0,17,68345,3,17950
940,20,144,0,12,86902,3,17750
941,20,144,0,8,23979,3,17450
942,20,144,0,51,76089,3,16995
943,20,144,0,8,46617,3,16995
944,20,144,0,8,70986,3,16495
945,20,144,0,51,159140,3,13725
946,20,144,0,101,116300,4,17495
947,20,144,0,8,111708,4,15995
948,20,144,0,123,85293,4,18450
949,20,144,0,8,37014,4,17350
950,20,144,0,123,85850,4,16995
951,20,144,0,8,98167,4,16950
952,20,144,0,8,118729,4,16500
953,20,144,0,18,105516,4,16495
954,20,144,0,8,108999,4,15995
955,20,144,0,123,104605,4,15995
956,20,144,0,8,86902,4,15995
957,20,144,0,51,103699,4,15950
958,20,144,1,8,91576,5,15495
959,20,144,0,8,90000,5,15495
960,20,144,0,101,125730,5,14495
961,20,144,0,18,112000,5,13995
962,20,144,0,8,149900,5,8000
963,20,144,0,8,$,5,16995
964,20,144,0,109,141230,5,14995
965,20,144,0,18,109820,5,14995
966,20,144,0,8,$,5,13995
967,20,144,0,51,165436,5,13500
968,20,144,0,51,44230,1,23495
969,20,144,0,51,43000,1,23495
970,20,144,0,12,39304,1,23495
971,20,144,0,51,37162,1,23495
972,20,144,0,51,28747,1,23495
973,20,144,0,51,28326,1,23495
974,20,144,0,8,25000,1,23495
975,20,144,0,12,24120,1,23495
976,20,144,0,51,36355,1,21995
977,20,144,1,123,67000,2,22995
978,20,144,1,51,40869,2,22995
979,20,144,0,12,47100,2,21495
980,20,144,0,51,37027,2,20995
981,20,144,0,101,43400,2,20495
982,20,144,1,51,65792,2,22995
983,20,144,1,18,44925,2,22995
984,20,144,0,51,53000,2,21495
985,20,144,1,12,47007,2,21495
986,20,144,1,12,40000,2,21495
987,20,144,0,51,34505,2,21495
988,20,144,0,123,44137,2,19995
989,20,144,0,11,71614,2,19950
990,20,144,0,51,47000,3,19495
991,20,144,0,125,94466,3,17450
992,20,144,1,51,60028,3,20995
993,20,144,0,51,98167,3,18900
994,20,144,0,12,86902,3,18495
995,20,144,0,8,82074,3,18495
996,20,144,0,51,69200,3,18350
997,20,144,0,101,95427,3,17950
998,20,99,0,101,$,5,12995
999,20,99,0,51,107823,5,12950
1000,20,99,0,51,128744,8,5950
1001,20,111,1,123,13000,1,36495
1002,20,111,1,101,12453,1,28995
1003,20,111,1,109,7060,1,24995
1004,20,111,1,101,72000,2,20495
1005,20,121,0,123,5,-1,15895
1006,20,121,0,123,25519,1,14495
1007,20,121,0,101,22182,1,14495
1008,20,121,0,8,16267,1,14495
1009,20,121,0,51,20597,1,14495
1010,20,121,0,101,18500,1,14495
1011,20,121,0,12,15000,1,14495
1012,20,121,0,8,15000,1,14495
1013,20,121,0,51,42712,1,13995
1014,20,121,0,12,36823,1,13995
1015,20,121,0,51,20337,1,13995
1016,20,121,0,12,18617,1,13995
1017,20,144,0,51,$,1,24995
1018,20,144,0,101,45418,1,23495
1019,20,144,0,51,44230,1,23495
1020,18,191,1,8,44,-1,77900
1021,18,191,1,109,105329,7,21995
1022,16,87,0,123,136791,4,12725
1023,16,87,0,123,110805,6,12995
1024,16,87,0,102,279000,8,6500
1025,16,87,0,126,185570,11,5250
1026,19,17,0,51,72419,3,17950
1027,19,17,0,12,37331,3,17950
1028,19,17,0,8,27041,3,17950
1029,19,17,0,109,112546,3,16950
1030,19,17,0,101,96558,5,14750
1031,19,17,0,109,80602,5,13995
1032,19,17,0,101,34700,5,13950
1033,19,17,0,125,161900,9,6950
1034,19,108,0,109,72419,3,19925
1035,19,108,0,123,143167,7,13750
1036,19,130,0,51,83684,3,24900
1037,19,130,0,124,174287,6,14950
1038,19,131,1,8,86500,4,34995
1039,20,99,0,123,5,-1,21550
1040,20,99,0,51,$,0,24995
1041,20,99,0,51,7946,0,22995
1042,20,99,0,51,34999,2,17495
1043,20,99,0,51,37141,3,15995
1044,20,99,1,8,97174,3,14450
1045,20,99,0,51,101223,4,13495
1046,20,99,0,109,104000,4,13995
1047,20,99,0,101,95338,4,12995
1048,20,99,0,101,$,5,12995
1049,18,65,1,123,98167,5,20995
1050,18,65,1,109,65260,5,17945
1051,18,65,1,8,128499,6,17995
1052,18,65,1,12,162490,6,15950
1053,18,65,1,109,160500,7,15950
1054,18,74,1,8,144356,3,36945
1055,18,75,1,51,4153,0,43900
1056,18,76,1,69,1377,0,47540
1057,18,77,1,51,1704,0,66900
1058,18,77,1,51,4881,0,56945
1059,18,77,1,8,15952,0,55900
1060,18,77,1,109,69058,2,41995
1061,18,77,1,51,63834,2,39900
1062,18,77,1,8,59681,2,39900
1063,18,77,1,12,119499,2,36995
1064,18,77,1,8,123474,3,32995
1065,18,78,1,25,18526,0,83900
1066,18,145,1,109,234009,12,6950
1067,18,160,1,56,27680,2,64945
1068,18,160,1,59,108860,4,37845
1069,18,165,1,79,83040,9,49845
1070,18,65,1,8,29933,1,39995
1071,18,65,1,8,47600,2,35995
1072,18,65,1,51,36499,2,35995
1073,18,65,1,8,56523,2,34995
1074,18,65,1,8,28179,2,34945
1075,18,65,1,51,53320,2,34900
1076,18,65,1,12,40962,2,34900
1077,18,65,1,8,104102,2,32900
1078,18,65,1,18,75600,2,32900
1079,18,65,1,123,55360,3,35950
1080,18,65,1,51,93184,3,30900
1081,18,65,1,51,90811,3,28900
1082,18,65,1,12,92950,3,29900
1083,18,65,1,8,113617,3,28900
1084,18,65,1,51,100082,3,28900
1085,18,65,1,51,90121,3,27995
1086,18,65,1,8,94949,3,26995
1087,18,65,1,109,71775,3,26995
1088,18,65,1,18,72152,4,26900
1089,18,65,1,8,84443,4,25900
1090,18,65,1,79,91600,4,27445
1091,18,65,1,109,68749,4,26995
1092,18,65,1,109,130940,4,24900
1093,18,65,1,51,123604,4,23995
1094,18,65,1,8,187233,4,22900
1095,18,65,1,8,145371,4,21995
1096,18,65,1,109,96325,4,21950
1097,18,65,1,51,129114,4,21495
1098,18,32,1,8,123655,7,15995
1099,18,32,0,109,197944,7,13450
1100,18,32,1,109,241419,10,7950
1101,18,53,0,109,144824,3,13750
1102,18,39,1,123,160608,4,18750
1103,18,40,1,123,10,-1,50982
1104,18,40,1,51,10,-1,44300
1105,18,40,1,69,18,-1,43650
1106,18,40,1,123,2300,0,40900
1107,18,40,1,51,25565,1,35900
1108,18,40,0,8,52235,2,26900
1109,18,40,0,8,66012,4,22995
1110,18,41,1,8,10,-1,83676
1111,18,41,1,51,35501,2,36945
1112,18,41,1,51,85509,3,31895
1113,18,41,1,51,126250,4,25950
1114,18,65,1,41,10,-1,68528
1115,18,65,1,108,$,-1,64196
1116,18,65,1,26,12,-1,61830
1117,18,65,1,49,8,-1,59250
1118,18,65,1,108,4218,0,56895
1119,18,65,1,8,6962,0,57950
1120,18,65,1,12,4490,0,52995
1121,18,65,1,8,15891,0,45900
1122,18,65,1,8,10735,0,45900
1123,18,65,1,8,15610,0,44945
1124,18,65,1,8,23351,1,46945
1125,18,32,1,51,33486,1,33900
1126,18,32,1,51,25483,2,30900
1127,18,32,1,25,32290,2,34950
1128,18,32,1,8,88375,2,29900
1129,18,32,1,8,39390,2,29900
1130,18,32,1,8,52249,2,29495
1131,18,32,1,12,71012,2,28900
1132,18,32,1,51,73285,2,27900
1133,18,32,1,12,75655,3,26945
1134,18,32,1,101,105892,3,24945
1135,18,32,0,123,161413,3,19945
1136,18,32,1,8,128156,3,29495
1137,18,32,1,12,54884,3,27900
1138,18,32,1,51,93568,3,26900
1139,18,32,1,51,102995,3,26495
1140,18,32,1,8,128909,3,24900
1141,18,32,1,51,89006,3,24900
1142,18,32,1,123,106214,4,22945
1143,18,32,1,109,102500,4,22995
1144,18,32,1,8,125525,4,22950
1145,18,32,0,8,163408,4,17995
1146,18,32,1,109,88512,5,20495
1147,17,118,0,101,75560,2,21995
1148,17,118,1,101,92000,4,16995
1149,17,118,1,12,118284,4,16495
1150,17,118,0,8,122146,4,13950
1151,17,118,0,101,175414,4,11725
1152,17,118,1,101,125749,7,10995
1153,17,115,0,51,28420,4,21995
1154,18,15,1,12,10,-1,43984
1155,18,15,0,123,10,-1,38130
1156,18,15,0,8,30,-1,37800
1157,18,15,0,38,7,-1,37780
1158,18,15,1,8,5,-1,36800
1159,18,15,0,123,$,-1,33580
1160,18,15,0,12,45542,3,99999
1161,18,15,0,8,92276,3,19450
1162,18,15,0,12,112007,6,16000
1163,18,28,1,8,10,-1,40800
1164,18,32,1,78,15,0,46900
1165,18,32,1,123,2000,0,45900
1166,18,32,1,12,2775,0,43995
1167,18,32,1,109,8248,0,39995
1168,18,32,1,51,22001,0,38995
1169,18,32,1,8,34000,1,38745
1170,18,32,1,109,39754,1,34845
1171,15,43,1,60,73800,6,15945
1172,15,43,1,51,173804,9,11950
1173,15,79,1,68,63795,2,35945
1174,15,90,1,8,192000,12,4950
1175,15,91,1,68,30145,2,31945
1176,15,91,1,51,131963,3,22925
1177,15,91,1,112,108200,7,16945
1178,15,109,1,35,15350,1,95945
1179,15,124,1,61,$,0,56945
1180,15,124,1,112,44090,2,37945
1181,15,124,1,101,74600,2,36950
1182,15,147,1,112,28385,1,49945
1183,15,150,1,8,62203,5,34995
1184,15,151,1,112,5,0,79945
1185,15,151,1,112,58000,2,52945
1186,15,151,1,112,78770,2,49945
1187,15,151,1,112,27185,3,43945
1188,17,44,0,8,10621,0,26995
1189,17,45,0,8,9000,0,35495
1190,17,45,0,101,98014,3,16500
1191,17,45,1,12,61000,5,18950
1192,17,45,0,101,179999,5,14995
1193,17,45,0,51,173999,5,14495
1194,17,45,0,8,125000,7,12950
1195,17,116,0,109,113232,8,6995
1196,17,117,0,101,7500,0,27995
1197,17,117,0,51,88907,7,8950
1198,17,118,0,101,13139,1,32995
1199,13,195,0,109,67546,8,6995
1200,13,195,0,8,79617,9,6500
1201,13,206,0,12,$,0,25995
1202,13,206,0,12,$,0,24995
1203,13,206,0,51,$,0,23995
1204,13,206,0,51,105,0,22995
1205,14,60,0,51,65124,1,39750
1206,14,60,1,9,66000,2,51750
1207,14,60,1,123,112500,3,34950
1208,14,60,1,17,238176,9,15950
1209,14,61,0,8,13500,0,49995
1210,14,61,1,46,71746,4,29995
1211,14,61,0,46,88499,5,25495
1212,14,61,1,51,68000,5,24900
1213,14,152,1,8,154943,5,54995
1214,14,153,1,123,108300,4,32950
1215,14,154,1,45,138100,3,53495
1216,15,43,1,29,5,0,35945
1217,15,43,1,61,20948,2,27945
1218,15,43,1,4,51345,2,26945
1219,15,43,1,8,48601,2,22950
1220,15,43,1,8,143067,4,15950
1221,15,43,1,68,124800,4,17945
1222,15,43,1,8,186518,5,12950
1223,15,43,1,101,42296,6,16945
1224,13,141,0,101,2499,0,22995
1225,13,159,0,51,31540,3,11995
1226,13,159,0,18,134676,6,8250
