,Brands,Models,Transmission,Colour,Mileage,Year,Prices
714,1,22,1,17,41681,3,28450
715,1,22,1,17,68878,3,27450
716,1,22,1,90,73384,3,26950
717,1,22,1,17,36773,3,26950
718,1,22,1,17,23818,3,25450
719,1,22,1,216,189897,3,24950
720,1,22,1,93,169942,3,24950
721,1,22,1,20,126652,3,24950
722,1,22,1,129,162217,3,23950
723,1,22,1,17,44367,4,26000
724,1,22,0,192,78603,4,23950
725,1,22,1,17,78975,4,23945
726,1,22,0,215,92884,4,23495
727,1,22,1,17,124640,4,21995
728,1,22,1,17,184667,4,18950
729,1,22,1,128,152774,6,17900
730,1,22,1,21,205025,7,14950
731,1,22,0,90,341596,8,8950
732,1,22,0,90,163120,9,10995
733,1,22,0,90,282313,10,6950
734,1,23,1,133,5,-1,87900
735,1,23,1,216,71775,3,34950
736,1,24,1,160,114260,5,29950
737,1,257,1,30,5,-1,96813
738,1,257,1,136,4,-1,88970
739,1,257,1,30,2,-1,87115
740,1,174,0,81,10,-1,37955
741,1,174,0,113,10,-1,37955
742,1,174,0,136,5,-1,37955
743,1,174,0,95,5,-1,36950
744,1,174,0,113,2,-1,35990
745,1,174,0,95,5,-1,34990
746,1,174,0,30,5,-1,34950
747,1,175,1,135,5,-1,99320
748,1,175,1,136,10,-1,52700
749,1,175,1,95,5,-1,52057
750,1,175,1,136,5,-1,51205
751,1,175,1,95,5,-1,50215
752,1,175,1,136,5,-1,47900
753,1,175,1,133,5,-1,47882
754,1,175,1,136,5,-1,47801
755,1,175,1,49,5,-1,47801
756,1,175,1,84,5,-1,47801
757,1,175,1,133,4,-1,47801
758,1,175,1,133,5,-1,47685
759,1,175,1,81,5,-1,47440
760,1,175,1,49,5,-1,47229
761,1,175,1,133,5,-1,46819
762,1,175,1,81,5,-1,46271
763,1,175,1,49,5,-1,45885
764,1,175,1,95,4,-1,45839
765,1,175,0,17,63970,3,26450
766,1,175,0,17,52785,3,25450
767,1,175,0,192,106214,4,20450
768,1,176,1,60,5,-1,66063
769,1,176,1,81,4,-1,65900
770,1,176,1,23,39790,1,48945
